"TIMESTAMP_START","TIMESTAMP_END","DO","TW","COND_WATER","WTD","ALB_1_1_2","NETRAD_1_1_2","SW_IN_1_1_2","SW_OUT_1_1_2","LW_IN_1_1_2","LW_OUT_1_1_2","T_CANOPY","SW_IN_1_1_3","VWC_3_1_1","Ka_3_1_1","TS_3_1_1","BulkEC_3_1_1","VWC_3_2_1","Ka_3_2_1","TS_3_2_1","BulkEC_3_2_1","VWC_3_3_1","Ka_3_3_1","TS_3_3_1","BulkEC_3_3_1","VWC_3_4_1","Ka_3_4_1","TS_3_4_1","BulkEC_3_4_1","VWC_3_5_1","Ka_3_5_1","TS_3_5_1","BulkEC_3_5_1","VWC_3_6_1","Ka_3_6_1","TS_3_6_1","BulkEC_3_6_1","VWC_3_7_1","Ka_3_7_1","TS_3_7_1","BulkEC_3_7_1","VWC_3_8_1","Ka_3_8_1","TS_3_8_1","BulkEC_3_8_1","VWC_3_9_1","Ka_3_9_1","TS_3_9_1","BulkEC_3_9_1","G_3_1_1","TA_1_3_1","RH_1_3_1","LE_1_1_2","H_1_1_2","VPD_1_1_2","PA_1_1_2","TA_1_1_2","RH_1_1_2"
"NAN","NAN",0.2512617,0.048056,10427.71,-0.227489,"NAN","NAN",0,0,0,0,1.607024,308.6893,0,0.8946246,4.523162,0,0.7724835,58.31974,2.975372,1.860631,0.987699,80.25051,5.247741,1.856508,0.5967661,43.004,6.760467,1.146347,0.566588,40.60794,6.988281,2.165669,0.5040237,35.68684,7.071319,2.922858,0.6512629,47.50493,6.884613,5.831662,0.9028497,71.18715,6.636566,8.839737,1.533693,151.5592,6.307251,8.654955,2.324896,1.995,88.18,13.5,15,0.16,86.29,2.63,78.92
"NAN","NAN",0.2631415,0.050324,10430.07,-0.1918143,"NAN","NAN",0,0,0,0,3.111216,454.9329,0,0.9526616,5.633026,0,0.7792116,58.95246,3.567352,1.829592,0.9845192,79.90108,5.227508,1.849829,0.5966001,42.99064,6.719116,1.150902,0.5633097,40.35178,6.988281,2.168398,0.5058324,35.87698,7.050537,2.920132,0.6458547,47.04824,6.863922,5.852405,0.9231826,73.30963,6.636566,8.777926,1.529829,150.9755,6.286712,8.660903,34.84264,2.529,79.769,35.1,43.7,0.19,86.3,3.52,76.51
"NAN","NAN",0.2561744,0.048998,10435.02,-0.2094714,"NAN","NAN",0,0,0,0,2.792059,259.5327,0,0.8955718,4.643463,0,0.7914064,60.10796,3.725891,1.801426,0.9870546,80.17962,5.227508,1.847312,0.5981069,43.11206,6.698486,1.150115,0.5638568,40.39448,6.967529,2.161836,0.505711,35.8642,7.029785,2.922534,0.6564539,47.94533,6.863922,5.837108,0.896192,70.49897,6.636566,8.773966,1.521887,149.7795,6.307251,8.672855,46.11011,2.654,78.876,30.5,19,0.24,86.33,3.44,69.38
"NAN","NAN",0.2668483,0.051028,10432.13,-0.19655,"NAN","NAN",0,0,0,0,3.461512,289.9675,0,0.9042709,5.126495,0,0.8248982,63.33913,4.18338,1.852961,0.988236,80.30963,5.267974,1.846212,0.600638,43.3164,6.677856,1.155383,0.5741054,41.19837,6.967529,2.169164,0.5062537,35.92135,7.050537,2.907448,0.6561666,47.9209,6.863922,5.827803,0.8788634,68.72344,6.615905,8.781154,1.552846,154.4687,6.307251,8.62659,20.94866,3.063,69.134,64,32.5,0.3,86.35,3.86,63.63
"NAN","NAN",0.2786834,0.053289,10429.53,-0.1993898,"NAN","NAN",0,0,0,0,4.396745,430.8729,0,0.9028552,8.500122,0,0.8426436,65.08543,5.005432,1.839642,0.9791895,79.31707,5.348938,1.823465,0.6034634,43.54507,6.636566,1.169243,0.5680028,40.71873,6.946777,2.170349,0.5081682,36.12329,7.029785,2.917711,0.6526571,47.62301,6.863922,5.837699,0.8880845,69.66545,6.615905,8.777793,1.52217,149.8221,6.307251,8.683554,23.26254,4.061,63.431,99.7,86.5,0.36,86.34,4.5,58.36
"NAN","NAN",0.2811397,0.053751,10425.4,-0.2070723,"NAN","NAN",0,0,0,0,6.038159,422.313,0,0.8597153,8.203186,0,0.8838914,69.23631,5.572052,1.913292,0.9742856,78.78163,5.429992,1.831563,0.6034026,43.54014,6.615905,1.159524,0.5713771,40.98359,6.946777,2.167166,0.5095029,36.26335,7.029785,2.92687,0.6488258,47.29885,6.863922,5.829318,0.895155,70.3921,6.636566,8.810871,1.531199,151.1824,6.307251,8.681201,83.42166,4.048,58.538,106.3,109,0.42,86.33,5.2,52.74
"NAN","NAN",0.3100799,0.05928,10419.59,-0.2043964,"NAN","NAN",0,0,0,0,6.096252,675.746,0,0.8872867,14.96771,0,0.8863364,69.48637,6.884613,1.941976,0.9856887,80.0295,5.551727,1.842517,0.6027364,43.48617,6.574676,1.15921,0.5648146,40.46927,6.926055,2.171304,0.505653,35.8581,7.029785,2.912161,0.6511609,47.49629,6.863922,5.837973,0.8980877,70.69461,6.615905,8.83335,1.524172,150.1232,6.307251,8.630109,67.78979,5.581,60.025,126.1,193.2,0.44,86.32,5.63,52.45
"NAN","NAN",0.2876602,0.054987,10425.22,-0.2096363,"NAN","NAN",0,0,0,0,7.580011,953.3626,0,0.8691691,19.85296,0,0.893513,70.22301,8.627899,1.935311,0.9839942,79.84346,5.714416,1.823099,0.6068878,43.82302,6.574676,1.164901,0.5692605,40.81735,6.905334,2.17138,0.508361,36.14365,7.009002,2.909183,0.656023,47.90869,6.8432,5.853774,0.9108258,72.01602,6.615905,8.818148,1.539244,152.3996,6.307251,8.636271,202.9722,6.256,52.782,135.5,272.3,0.51,86.31,6.57,48.76
"NAN","NAN",0.297039,0.056774,10423.93,-0.2006858,"NAN","NAN",0,0,0,0,8.417021,880.2265,0,0.8877658,19.20132,0,0.8911242,69.9774,9.660125,1.939187,0.985725,80.0335,5.959106,1.824728,0.6037334,43.56695,6.574676,1.156136,0.568539,40.76076,6.905334,2.172063,0.5054842,35.84035,7.029785,2.913049,0.650058,47.40299,6.8432,5.833585,0.9171103,72.67247,6.615905,8.788742,1.531519,151.2307,6.307251,8.655095,281.0692,6.075,49.387,124.2,296.5,0.56,86.29,6.71,43.56
"NAN","NAN",0.2944486,0.056276,10428.86,-0.1997135,"NAN","NAN",0,0,0,0,9.121917,900.1872,0,0.901426,19.52575,0,0.880361,68.87602,10.49136,1.939319,0.9801902,79.42655,6.225158,1.826251,0.603142,43.51903,6.574676,1.168258,0.5628885,40.31893,6.905334,2.169896,0.5056592,35.85875,7.009002,2.913852,0.6527584,47.63159,6.863922,5.797994,0.9190941,72.88034,6.615905,8.770634,1.523006,149.9477,6.286712,8.650859,238.7575,7.255,43.947,97.4,276.2,0.61,86.28,7.16,41.13
"NAN","NAN",0.2987361,0.057091,10432.79,-0.1907813,"NAN","NAN",0,0,0,0,9.805047,843.4282,0,0.8735135,19.77087,0,0.8826855,69.11312,10.93417,1.935457,0.9818982,79.61362,6.492279,1.823676,0.5995535,43.22878,6.574676,1.154303,0.5667263,40.61876,6.8432,2.165199,0.5108687,36.36442,7.009002,2.912231,0.649179,47.3287,6.8432,5.79034,0.9073918,71.65859,6.636566,8.810667,1.516725,149.0047,6.327758,8.646802,224.0509,6.919,39.224,129.8,329.8,0.66,86.25,7.51,37.39
"NAN","NAN",0.3002546,0.057372,10442.27,-0.190991,"NAN","NAN",0,0,0,0,10.08052,735.1612,0,0.900928,15.60263,0,0.876054,68.43774,10.69015,1.953672,0.9790266,79.29927,6.719116,1.809585,0.5983377,43.13067,6.574676,1.15523,0.5688154,40.78244,6.863922,2.167888,0.5073985,36.04203,6.988281,2.927792,0.6518009,47.55047,6.8432,5.808866,0.9036202,71.26702,6.595306,8.790586,1.531457,151.2214,6.327758,8.658274,218.0182,6.764,40.845,89.1,276.2,0.69,86.24,7.73,34.82
"NAN","NAN",0.2923496,0.055869,10439.11,-0.1814002,"NAN","NAN",0,0,0,0,9.13086,599.7614,0,0.8791952,14.62969,0,0.8670726,67.52828,10.64593,1.953738,0.983129,79.74855,6.926055,1.825777,0.5986109,43.15271,6.595306,1.148211,0.5683649,40.74711,6.863922,2.166296,0.507883,36.09316,6.988281,2.916576,0.6536645,47.70842,6.822509,5.809095,0.9447806,75.59825,6.595306,8.842454,1.519467,149.4161,6.307251,8.667934,120.9907,6.638,38.184,65.1,229.1,0.67,86.22,7.26,34.78
"NAN","NAN",0.3284802,0.062769,10444.23,-0.1945353,"NAN","NAN",0,0,0,0,7.624475,321.7858,0,0.8464026,11.06774,0,0.8645099,67.26992,9.812286,1.969509,0.982294,79.65699,7.112854,1.82122,0.5989615,43.18099,6.615905,1.156662,0.5699056,40.86798,6.8432,2.166861,0.5045577,35.74292,7.009002,2.907397,0.6451482,46.98875,6.8432,5.823308,0.9174699,72.71014,6.615905,8.80495,1.532778,151.4209,6.307251,8.644939,96.5039,5.947,44.782,45.4,102.1,0.61,86.21,6.66,38.51
"NAN","NAN",0.3379929,0.064579,10451.61,-0.2148392,"NAN","NAN",0,0,0,0,6.534906,193.9414,0,0.9090523,8.585234,0,0.8632985,67.14795,8.948455,1.982767,0.9822271,79.64965,7.258514,1.82563,0.6018816,43.41697,6.636566,1.149063,0.5670174,40.64154,6.8432,2.166037,0.508065,36.11239,6.988281,2.919354,0.6524401,47.60462,6.8432,5.841414,0.9133258,72.27681,6.615905,8.803766,1.522944,149.9384,6.266174,8.69475,30.02704,4.694,56.249,58.2,52.4,0.51,86.22,5.91,46.02
"NAN","NAN",0.3099906,0.059229,10451.37,-0.2005865,"NAN","NAN",0,0,0,0,4.202927,78.58717,0,0.8638644,5.714416,0,0.8563114,66.44665,7.634643,1.996309,0.9832093,79.75733,7.321044,1.820632,0.5982624,43.1246,6.657196,1.144213,0.5620236,40.25151,6.822509,2.151883,0.5062679,35.92284,6.967529,2.91915,0.6504163,47.43329,6.822509,5.769226,0.8939489,70.26788,6.615905,8.809383,1.537399,152.1201,6.307251,8.687211,-9.510805,2.192,74.692,8.8,24.4,0.34,86.26,4.14,58.94
"NAN","NAN",0.3126256,0.059731,10460.39,-0.1926229,"NAN","NAN",0,0,0,0,3.071415,230.7428,0,0.8408234,4.98526,0,0.8559861,66.41408,6.822509,1.986332,0.9859885,80.06245,7.300201,1.828126,0.5937967,42.7652,6.677856,1.128242,0.5697575,40.85636,6.822509,2.166682,0.5083071,36.13795,6.967529,2.922793,0.6440883,46.89957,6.822509,5.815009,0.8998283,70.87445,6.615905,8.823724,1.526612,150.4906,6.327758,8.674383,-46.5638,3.26,69.35,28.4,63.2,0.29,86.26,3.59,63.61
"NAN","NAN",0.3314278,0.063321,10455.55,-0.1910118,"NAN","NAN",0,0,0,0,3.538999,135.6255,0,0.8643259,4.523162,0,0.8417774,64.99963,6.430542,1.971753,0.9804223,79.45195,7.237701,1.829828,0.5946318,42.83229,6.698486,1.134291,0.5690968,40.80451,6.801849,2.1804,0.5062696,35.92301,6.967529,2.910869,0.6507782,47.46391,6.822509,5.845147,0.926478,73.65654,6.595306,8.817414,1.515981,148.8932,6.327758,8.637542,-44.58958,2.713,68.941,16.2,44.2,0.32,86.24,3.84,60.37
"NAN","NAN",0.3129829,0.059792,10461.85,-0.2013698,"NAN","NAN",0,0,0,0,3.321737,131.9243,0,0.8620731,3.984161,0,0.8356542,64.39479,6.163665,1.953832,0.9854114,79.99904,7.196075,1.829828,0.5924119,42.65405,6.698486,1.132461,0.5671238,40.64987,6.801849,2.16235,0.5106064,36.345,6.967529,2.917295,0.6525873,47.61709,6.801849,5.801137,0.9181034,72.77651,6.615905,8.743206,1.52032,149.5441,6.286712,8.677022,-45.76799,3.049,67.623,3.1,11.4,0.32,86.25,3.72,59.89
"NAN","NAN",0.3086061,0.058952,10465.48,-0.1841653,"NAN","NAN",0,0,0,0,2.282889,1.067219,0,0.8656397,2.857482,0,0.8307916,63.91646,5.795867,1.959387,0.98303,79.73768,7.133636,1.830606,0.5916874,42.59596,6.719116,1.124966,0.5677476,40.69873,6.801849,2.157819,0.50596,35.89041,6.946777,2.921681,0.6552791,47.84548,6.822509,5.813843,0.9330187,74.34756,6.615905,8.762694,1.534457,151.6747,6.307251,8.642119,-52.17773,1.447,71.702,2,-16.4,0.29,86.24,2.89,62.05
"NAN","NAN",0.3355812,0.064101,10464.88,-0.1839407,"NAN","NAN",0,0,0,0,0.4456135,-11.78503,0,0.8956057,1.725006,0,0.8295839,63.79792,5.308441,1.955882,0.9820947,79.63514,7.029785,1.838382,0.5929666,42.69855,6.719116,1.126871,0.5760233,41.3497,6.801849,2.163533,0.5086569,36.17493,6.946777,2.922576,0.659945,48.24266,6.822509,5.831282,0.9041004,71.31682,6.615905,8.794891,1.533382,151.5122,6.327758,8.687511,-69.87598,0.742,76.232,-3.6,-5.5,0.26,86.24,2.27,64.86
"NAN","NAN",0.3257559,0.062222,10474.47,-0.1934303,"NAN","NAN",0,0,0,0,-0.6083969,-11.63728,0,0.8386881,0.5660706,0,0.7969835,60.64015,4.663513,1.931835,0.9871719,80.19255,6.946777,1.849548,0.5952226,42.87979,6.760467,1.138818,0.5690628,40.80185,6.801849,2.171015,0.5050949,35.79938,6.926055,2.920002,0.6467326,47.12223,6.801849,5.830271,0.9053724,71.44882,6.595306,8.827837,1.534854,151.7349,6.307251,8.620358,-84.9595,0.884,78.777,-0.1,2.4,0.25,86.25,2.5,66.14
"NAN","NAN",0.3564378,0.06807,10471.75,-0.2063246,"NAN","NAN",0,0,0,0,-0.5990114,-11.31628,0,0.8506851,0.2588806,0,0.7879233,59.77677,4.243225,1.927405,0.9761796,78.98822,6.822509,1.834533,0.5969796,43.0212,6.760467,1.134049,0.5712488,40.97351,6.801849,2.167359,0.5077916,36.08353,6.926055,2.906928,0.6531605,47.66568,6.781158,5.833929,0.9169788,72.65874,6.615905,8.780529,1.526937,150.5395,6.307251,8.664197,-93.90535,0.91,82.644,-1.3,-11.9,0.22,86.27,2.28,69.57
"NAN","NAN",0.3416998,0.065257,10478.61,-0.1867232,"NAN","NAN",0,0,0,0,0.1222229,-10.77489,0,0.8526433,0.2972717,0,0.7895382,59.93021,3.904602,1.924872,0.9859698,80.06037,6.719116,1.839317,0.5938277,42.76769,6.719116,1.136585,0.5703058,40.89941,6.781158,2.164736,0.5074568,36.04818,6.926055,2.906209,0.6555287,47.86669,6.801849,5.800626,0.9309017,74.12351,6.595306,8.806303,1.532693,151.408,6.307251,8.639217,-90.41426,1.009,83.46,0.1,-22.8,0.19,86.29,2.23,73.91
"NAN","NAN",0.3346434,0.063903,10483.49,-0.1864023,"NAN","NAN",0,0,0,0,0.2790817,-11.01738,0,0.8325658,0.1439209,0,0.7817708,59.19401,3.646575,1.9262,0.9841988,79.86589,6.595306,1.833985,0.5930005,42.70128,6.739807,1.138094,0.567776,40.70096,6.781158,2.158043,0.5081476,36.12111,6.884613,2.924716,0.6508361,47.4688,6.801849,5.852535,0.9031865,71.22208,6.595306,8.824082,1.51747,149.1164,6.307251,8.681591,-82.0687,0.868,82.755,-2.2,-25.9,0.19,86.3,2.16,73.27
"NAN","NAN",0.3023536,0.057731,10484.31,-0.1741834,"NAN","NAN",0,0,0,0,-0.1751942,-11.16626,0,0.8860098,0.0289917,0,0.775704,58.62217,3.428894,1.884838,0.979369,79.3367,6.471679,1.836516,0.5934199,42.73494,6.719116,1.140061,0.5641524,40.41755,6.781158,2.158097,0.5051304,35.80312,6.905334,2.919443,0.6538755,47.72632,6.781158,5.819933,0.8733478,68.16305,6.595306,8.780688,1.540974,152.6621,6.307251,8.67049,-79.07718,0.04,84.509,-1.1,-11.1,0.17,86.29,1.4,75.15
"NAN","NAN",0.3033808,0.057929,10479.64,-0.19291,"NAN","NAN",0,0,0,0,-0.418426,-10.63552,0,0.8419797,-0.0666809,0,0.7705444,58.13802,3.191986,1.865531,0.9780334,79.19069,6.348327,1.853459,0.5870342,42.22381,6.739807,1.131565,0.5723199,41.05775,6.781158,2.174442,0.5089582,36.20679,6.926055,2.917114,0.6503657,47.429,6.781158,5.812808,0.9032153,71.22505,6.595306,8.806738,1.529928,150.9906,6.307251,8.690734,-76.279,0.165,85.3,-0.2,-14.7,0.17,86.29,1.55,75.17
"NAN","NAN",0.3651467,0.069717,10488.21,-0.1966856,"NAN","NAN",0,0,0,0,-0.7170932,-10.53614,0,0.8554634,-0.0666809,0,0.7715563,58.23281,3.034423,1.851711,0.9816374,79.58506,6.245697,1.853194,0.5923503,42.64911,6.739807,1.131726,0.5649471,40.47962,6.781158,2.171615,0.5065196,35.94935,6.905334,2.920691,0.6451092,46.98547,6.781158,5.813831,0.911431,72.07914,6.595306,8.834914,1.507265,147.5899,6.307251,8.669945,-72.73121,-0.226,86.315,1.1,-3.1,0.15,86.28,1.23,77.06
"NAN","NAN",0.304274,0.05809,10491.56,-0.2035366,"NAN","NAN",0,0,0,0,-0.9765444,-10.1168,0,0.8476782,-0.1622925,0,0.7824174,59.25513,2.818206,1.846787,0.9878798,80.27043,6.143188,1.853456,0.5926825,42.67576,6.719116,1.134168,0.5658535,40.55047,6.781158,2.16431,0.5076858,36.07235,6.905334,2.918951,0.6512462,47.50351,6.760467,5.821919,0.9275217,73.76657,6.574676,8.803043,1.538006,152.212,6.307251,8.659644,-69.30738,-0.028,87.516,1.9,0.5,0.15,86.29,1.14,77.08
"NAN","NAN",0.3140101,0.059945,10496.33,-0.1929192,"NAN","NAN",0,0,0,0,-0.7829031,-9.59991,0,0.8783022,0.1247559,0,0.7793489,58.9654,2.759338,1.845592,0.9834934,79.78849,6.020416,1.857226,0.5991657,43.19747,6.719116,1.143346,0.5709879,40.95299,6.781158,2.165281,0.5074091,36.04315,6.905334,2.910531,0.6580376,48.0801,6.781158,5.818907,0.9181178,72.77803,6.595306,8.802621,1.527149,150.5714,6.286712,8.615309,-67.23674,-0.114,87.414,0.1,-4.8,0.15,86.29,1.31,76.89
"NAN","NAN",0.3258452,0.062209,10502.56,-0.1925614,"NAN","NAN",0,0,0,0,-0.3376651,-8.837325,0,0.8297464,0.5084229,0,0.7784742,58.88294,2.759338,1.831297,0.9819022,79.61404,5.918243,1.840299,0.6052089,43.68664,6.698486,1.155019,0.567216,40.6571,6.760467,2.168021,0.5095618,36.2677,6.884613,2.922214,0.6539134,47.72954,6.781158,5.823752,0.9254304,73.54615,6.574676,8.800772,1.522779,149.9137,6.307251,8.672232,-59.22393,0.307,86.997,-1.4,-8.1,0.17,86.29,1.57,74.73
"NAN","NAN",0.3406726,0.06503,10511.18,-0.1889111,"NAN","NAN",0,0,0,0,0.1414071,-8.848162,0,0.844703,0.777649,0,0.7718096,58.25654,2.778961,1.822222,0.9856913,80.0298,5.836639,1.862099,0.6102825,44.09945,6.698486,1.163014,0.5757382,41.32719,6.781158,2.163866,0.5040516,35.68976,6.905334,2.928347,0.6552899,47.8464,6.781158,5.797935,0.9054095,71.45265,6.595306,8.788086,1.543928,153.1107,6.307251,8.667539,-50.58051,0.756,85.699,-0.3,-4.4,0.19,86.3,1.92,73.12
"NAN","NAN",0.3451833,0.065892,10514.19,-0.1757961,"NAN","NAN",0,0,0,0,0.9508502,-8.354398,0,0.949124,0.9317932,0,0.7745456,58.51329,2.720123,1.824743,0.985221,79.97814,5.734771,1.85367,0.6029555,43.50392,6.657196,1.157882,0.5756226,41.31806,6.781158,2.17153,0.5049139,35.78036,6.884613,2.923165,0.6491454,47.32585,6.760467,5.825924,0.937634,74.83705,6.595306,8.772166,1.549344,153.9347,6.327758,8.634617,-44.6819,1.279,78.62,3.9,-28.4,0.25,86.31,2.53,66.76
"NAN","NAN",0.3316511,0.063307,10509.21,-0.1951634,"NAN","NAN",0,0,0,0,0.8351595,-7.890806,0,0.9421824,0.9317932,0,0.7903989,60.01206,2.759338,1.831129,0.9863942,80.10704,5.673706,1.848512,0.6087087,43.97119,6.657196,1.156542,0.5705115,40.91556,6.739807,2.173341,0.5053555,35.82679,6.884613,2.918891,0.6513135,47.50921,6.760467,5.829646,0.9230413,73.29476,6.574676,8.808062,1.557604,155.1959,6.307251,8.665903,-40.13333,0.673,84.014,-1.9,-11.5,0.19,86.33,1.93,72.96
"NAN","NAN",0.3641195,0.069508,10517.38,-0.183906,"NAN","NAN",0,0,0,0,0.477073,-8.444718,0,0.9469496,0.8547058,0,0.7734066,58.40634,2.680877,1.826412,0.979708,79.3738,5.633026,1.851205,0.6044515,43.62518,6.636566,1.153999,0.5667114,40.61759,6.781158,2.164334,0.5077572,36.07988,6.884613,2.927973,0.6565027,47.94947,6.739807,5.867171,0.8906032,69.92386,6.595306,8.802794,1.542906,152.9554,6.327758,8.65374,-41.62636,0.475,85.781,3,-19.3,0.17,86.32,1.73,74.73
"NAN","NAN",0.3433969,0.06555,10509.82,-0.196689,"NAN","NAN",0,0,0,0,0.2149467,-8.77937,0,0.8680878,0.5852966,0,0.7757754,58.62888,2.563324,1.833008,0.9822155,79.6484,5.572052,1.849188,0.6077421,43.8925,6.615905,1.154949,0.5687531,40.77754,6.760467,2.166826,0.5086802,36.17739,6.863922,2.920867,0.6521201,47.5775,6.760467,5.800479,0.9598851,77.21972,6.574676,8.828453,1.523801,150.0674,6.307251,8.671833,-40.96868,0.011,88.555,4.1,-22.8,0.14,86.3,1.3,79.45
"NAN","NAN",0.3294181,0.062881,10520.94,-0.187922,"NAN","NAN",0,0,0,0,-0.2765508,-9.254477,0,0.8366868,0.3739929,0,0.783891,59.39452,2.485046,1.828009,0.9917752,80.69961,5.511138,1.850792,0.6020607,43.43146,6.595306,1.157645,0.5667608,40.62146,6.760467,2.161913,0.5084424,36.15225,6.8432,2.919637,0.6554569,47.86059,6.760467,5.860389,0.9553376,76.72973,6.574676,8.849667,1.535096,151.7715,6.307251,8.644664,-44.47366,-0.101,90.005,1.8,-19.2,0.12,86.31,0.91,80.95
"NAN","NAN",0.3266044,0.062345,10520.95,-0.2022104,"NAN","NAN",0,0,0,0,-0.3399043,-8.876756,0,0.8417072,0.3931885,0,0.7754722,58.60037,2.328674,1.837318,0.9859819,80.06173,5.47055,1.850032,0.6065644,43.79674,6.595306,1.156546,0.5641968,40.42102,6.760467,2.155821,0.5067123,35.96967,6.863922,2.921465,0.6519721,47.56497,6.760467,5.836029,0.9404398,75.13546,6.574676,8.810186,1.539445,152.4301,6.327758,8.658604,-47.71548,-0.239,90.641,-0.2,-14.1,0.11,86.31,0.83,82.72
"NAN","NAN",0.3422804,0.065336,10513.11,-0.1932572,"NAN","NAN",0,0,0,0,-0.3638502,-8.900382,0,0.8571686,0.4700012,0,0.7813504,59.1543,2.231048,1.825737,0.986865,80.1588,5.409729,1.848328,0.6019523,43.4227,6.554077,1.156252,0.566774,40.62249,6.739807,2.160384,0.506283,35.92444,6.863922,2.926317,0.6514645,47.52199,6.760467,5.791502,0.9044284,71.35083,6.574676,8.76821,1.527662,150.6488,6.327758,8.663601,-43.3856,-0.325,91.142,0.8,-7.6,0.11,86.3,0.82,83.17
"NAN","NAN",0.3497387,0.066758,10523.81,-0.1743371,"NAN","NAN",0,0,0,0,-0.4963565,-9.181942,0,0.8400778,0.412384,0,0.7815268,59.17097,2.172546,1.820813,0.9816626,79.5878,5.328704,1.847764,0.5990681,43.1896,6.533477,1.14452,0.5648766,40.4741,6.760467,2.16365,0.5096331,36.27297,6.863922,2.926403,0.6513994,47.51648,6.739807,5.828741,0.9025537,71.15651,6.574676,8.819474,1.527835,150.6749,6.307251,8.663696,-39.76489,-0.352,91.627,0.5,-12.9,0.11,86.29,0.72,82.92
"NAN","NAN",0.3625117,0.069198,10529.15,-0.1900175,"NAN","NAN",0,0,0,0,-0.461746,-9.29616,0,0.8764397,0.4315796,0,0.7817292,59.19009,2.114044,1.818923,0.983096,79.74491,5.247741,1.846594,0.5997361,43.24353,6.512878,1.144886,0.5656933,40.53794,6.698486,2.168659,0.5063356,35.92997,6.863922,2.92925,0.6526145,47.6194,6.739807,5.811799,0.9082964,71.75268,6.574676,8.807396,1.535749,151.8703,6.327758,8.630554,-39.7225,-0.325,91.827,0.3,-9,0.11,86.28,0.84,82.73
"NAN","NAN",0.3250413,0.062051,10530.36,-0.1888864,"NAN","NAN",0,0,0,0,-0.525836,-9.072292,0,0.859745,0.5852966,0,0.7789003,58.9231,2.114044,1.815679,0.9832134,79.75782,5.227508,1.835792,0.6007658,43.32673,6.492279,1.146286,0.5680421,40.72181,6.739807,2.164034,0.5069643,35.99623,6.8432,2.928648,0.6476137,47.19654,6.760467,5.831962,0.9120309,72.1417,6.574676,8.789574,1.53387,151.586,6.307251,8.679493,-37.94453,-0.48,92.01,1,-5.4,0.11,86.31,0.71,82.76
"NAN","NAN",0.3340181,0.063761,10536.89,-0.2030398,"NAN","NAN",0,0,0,0,-0.5394375,3.75644,0,0.8440712,0.7006836,0,0.7749552,58.55178,2.114044,1.807996,0.9868555,80.15774,5.16687,1.842624,0.6008723,43.33533,6.45111,1.150649,0.5657457,40.54204,6.719116,2.152102,0.5054325,35.83489,6.8432,2.932735,0.654355,47.76702,6.739807,5.813813,0.9123908,72.17926,6.574676,8.784422,1.532277,151.3453,6.307251,8.692107,-34.38925,-0.552,92.085,-1.1,-7.3,0.11,86.32,0.81,82.52
"NAN","NAN",0.368005,0.070251,10534.63,-0.200602,"NAN","NAN",0,0,0,0,-0.4318429,3.81168,0,0.9382372,0.777649,0,0.7784761,58.88311,2.133544,1.817815,0.9803897,79.4484,5.106292,1.836522,0.5998788,43.25506,6.430542,1.148249,0.5672598,40.66053,6.719116,2.166728,0.5085231,36.16078,6.8432,2.928225,0.653126,47.66276,6.739807,5.801867,0.9400581,75.09481,6.574676,8.776083,1.533745,151.5671,6.307251,8.67621,-31.69081,-0.437,91.699,0.1,-1.2,0.11,86.35,0.24,81.78
"NAN","NAN",0.3596534,0.068651,10537.08,-0.2039444,"NAN","NAN",0,0,0,0,-0.218901,49.61916,0,0.8923446,1.298675,0,0.7800485,59.03139,2.231048,1.807099,0.9849835,79.95205,5.065948,1.836958,0.6022252,43.44478,6.409973,1.144812,0.5690367,40.79979,6.719116,2.15581,0.5083385,36.14127,6.8432,2.925186,0.6497753,47.37908,6.739807,5.792926,0.8834171,69.18783,6.574676,8.789937,1.526899,150.5337,6.327758,8.643162,-30.36787,-0.141,91.535,0.3,2.9,0.08,86.37,-0.3,86.6
"NAN","NAN",0.347327,0.066294,10532.13,-0.2148419,"NAN","NAN",0,0,0,0,0.4328246,104.6524,0,0.887339,1.919311,0,0.7667826,57.78628,2.445922,1.794341,0.9810948,79.52561,5.045745,1.835767,0.6004846,43.304,6.389434,1.139027,0.5700958,40.88292,6.698486,2.163951,0.5076017,36.06348,6.8432,2.928063,0.6571389,48.0036,6.739807,5.837331,0.9031135,71.2145,6.574676,8.765956,1.528328,150.7491,6.307251,8.60497,-20.86828,0.222,90.62,0.5,0.1,0.14,86.37,1.02,78.34
