Ux,Uy,Uz,CO2,H2O,T_SONIC
-0.8413416,0.442579,-0.1208102,608.7415,7.687994,23.45071
-0.8609886,0.4541924,-0.09504561,608.8873,7.655089,23.49548
-0.8025134,0.3988037,0.003542842,608.6477,7.637543,23.50159
-0.8646374,0.4134254,-0.04694247,609.0479,7.702723,23.37054
-0.8056338,0.4001705,0.001119333,608.7516,7.732371,23.2645
-0.8277265,0.4564697,-0.04761806,608.3669,7.59531,23.61264
-0.9053552,0.4132173,-0.0145715,608.4421,7.627069,23.58102
-0.8625793,0.3770874,-0.04640805,608.1689,7.570229,23.70795
-0.9097824,0.366298,-0.03796003,608.7012,7.676105,23.42651
-0.8830151,0.3400528,0.0498523,609.2645,7.720532,23.42542
-0.7190636,0.3678921,-0.09400059,608.6264,7.62641,23.56577
-0.7127973,0.07992322,-0.01411363,608.6154,7.661643,23.46103
-0.76877,0.2875548,-0.000209029,609.052,7.688254,23.42542
-0.7231813,0.2097932,0.01310254,609.192,7.722523,23.3642
-0.7562956,0.2815708,-0.01220008,608.9163,7.690466,23.46713
-0.7373985,0.1870602,-0.0525697,608.9813,7.670235,23.44458
-0.6806995,0.1892551,-0.06790949,608.5623,7.657309,23.49103
-0.7334834,0.2031469,0.0219395,608.5437,7.648142,23.49411
-0.6566546,0.1956211,-0.1442125,608.6734,7.634223,23.5282
-0.7283295,0.2155201,0.002881506,608.7068,7.664551,23.47083
-0.7980614,0.1903693,-0.004612187,608.8382,7.661311,23.50452
-0.855115,0.2377905,0.007636758,608.8939,7.64661,23.56369
-0.7874106,0.2430903,-0.08657318,608.6117,7.547707,23.87912
-0.7222222,0.06661305,-0.06727772,608.2654,7.58803,23.72223
-0.8536959,0.2626896,-0.03940026,608.4272,7.608436,23.70166
-0.7777549,0.1359119,-0.02197753,608.4537,7.593276,23.67154
-0.7551327,0.206256,-0.07730071,608.1712,7.528286,23.94962
-0.8573188,0.3054274,-0.1528476,607.7462,7.478063,23.98505
-0.7914894,0.3676837,-0.06898248,608.0718,7.496307,23.89279
-0.7048714,0.25977,-0.05064697,607.9002,7.490952,23.96936
-0.8558736,0.2186586,-0.09597425,608.2364,7.480363,23.99817
-0.7994506,0.2827516,-0.05320719,607.9843,7.466115,24.02081
-0.8717965,0.2580009,-0.06107278,608.2735,7.477612,23.99768
-0.8780223,0.327043,-0.1203808,608.6769,7.508521,23.92496
-0.9471927,0.2955471,-0.04796704,608.4387,7.508548,23.9238
-0.9428447,0.3662646,0.005082132,608.188,7.526999,23.86551
-0.8745602,0.2800601,-0.08693325,608.0734,7.512114,23.92331
-0.8854154,0.3791282,-0.1603673,608.0572,7.534669,23.82764
-0.7438882,0.2901622,-0.0559367,607.7926,7.505272,23.87634
-0.7798354,0.2849474,-0.1911062,608.1995,7.550959,23.73563
-0.9474198,0.3851639,-0.07981806,608.4267,7.569531,23.71454
-0.872445,0.3648686,-0.07051714,608.5259,7.572231,23.70676
-0.8236714,0.4335206,-0.007614759,608.5831,7.591066,23.68579
-0.9626129,0.3989711,-0.01338363,608.7007,7.572453,23.75485
-0.9466969,0.487875,-0.05956643,608.7847,7.567693,23.76602
-0.9145881,0.4252877,-0.05868477,608.5978,7.549315,23.78992
-0.8426067,0.4239994,-0.146958,608.5035,7.547518,23.77786
-0.9726563,0.3636337,-0.05859687,608.2445,7.553224,23.7449
-0.8728734,0.3738429,-0.03144009,608.3228,7.555446,23.75586
-0.7675526,0.3297566,-0.04329061,608.0912,7.570456,23.72476
-0.8722671,0.3023985,-0.0569225,608.1069,7.567979,23.71866
-0.899954,0.4208594,-0.1099862,608.8671,7.604294,23.59607
-0.9710679,0.3940997,-0.1151396,609.1808,7.609521,23.60281
-0.9386496,0.4272464,-0.1464911,609.3427,7.604831,23.64197
-0.9328225,0.4517244,-0.1085001,608.7167,7.602734,23.60553
-0.9401011,0.4264666,-0.1346424,608.9982,7.646716,23.48807
-0.9212605,0.4772741,-0.1599053,608.78,7.673207,23.43668
-0.9357755,0.4620579,-0.1714237,609.0496,7.671382,23.48175
-0.8710266,0.4661736,-0.0929181,608.7735,7.647482,23.48895
-0.8506286,0.4754921,-0.08633817,609.2039,7.662114,23.44275
-0.9135357,0.4164209,-0.02440071,609.2838,7.660456,23.48648
-0.8531098,0.4181011,0.000538918,609.4267,7.678016,23.41376
-0.9129211,0.4486579,-0.04281392,608.992,7.645156,23.50778
-0.9913903,0.4266957,-0.04762897,608.6356,7.632517,23.57394
-0.998094,0.4203029,-0.006788728,608.733,7.647999,23.49451
-0.9571123,0.4562202,-0.0882386,608.7401,7.673716,23.43732
-0.851449,0.529925,-0.1491897,609.0482,7.645979,23.50128
-0.8118742,0.4561993,-0.1563695,609.0991,7.680107,23.4704
-0.8886585,0.3891079,-0.130414,608.827,7.653747,23.50143
-0.7928193,0.5126595,-0.0921808,609.1058,7.696502,23.35129
-0.7837099,0.4850027,-0.1072754,609.6628,7.747458,23.24207
-0.7584152,0.4742608,-0.08297011,609.5809,7.706709,23.36935
-0.6968476,0.4716806,-0.04431385,609.4935,7.697025,23.40225
-0.7913389,0.5305843,-0.07751193,609.3119,7.692792,23.3877
-0.7848973,0.4847009,-0.04991234,609.289,7.708319,23.32767
-0.810237,0.5101324,-0.08279113,609.3272,7.692852,23.38031
-0.7275759,0.5218579,-0.05070961,609.3568,7.711763,23.35233
-0.7940562,0.4457817,-0.02198443,609.22,7.701726,23.36331
-0.7075716,0.5355662,-0.07366134,609.3199,7.72345,23.30841
-0.7720838,0.5220335,0.009929507,609.7288,7.741783,23.22708
-0.7822991,0.5225101,0.008345768,609.3306,7.750845,23.27884
-0.7567751,0.5354519,0.01394158,609.5244,7.709869,23.35425
-0.6832282,0.5111978,0.04949444,609.0553,7.711047,23.33926
-0.7139163,0.4675563,0.0398015,609.0543,7.709501,23.33279
-0.7116404,0.4616489,0.05458054,608.9751,7.730504,23.28043
-0.7270947,0.4471639,-0.02771125,609.0345,7.720903,23.29984
-0.7181635,0.4367358,0.03016571,608.9964,7.70607,23.32797
-0.7921057,0.4280553,0.04566249,609.1017,7.713273,23.31448
-0.7909005,0.4746258,0.03223139,609.3066,7.71081,23.32816
-0.7750293,0.4344718,0.0136395,609.5685,7.725296,23.30328
-0.7477222,0.4969092,-0.0447199,609.3012,7.72409,23.29904
-0.6935112,0.5037982,-0.04992785,609.2388,7.705242,23.38013
-0.6865683,0.5075853,0.009682609,609.1538,7.683619,23.41107
-0.6941553,0.5154834,0.03888912,608.6852,7.651111,23.51688
-0.7523031,0.4416802,0.04719639,608.2139,7.604938,23.50925
-0.8214052,0.4305747,-0.002732419,608.6472,7.66722,23.42865
-0.9443887,0.522417,-0.05602618,608.1424,7.531471,23.93823
-0.9303789,0.5056546,-0.01703641,608.4164,7.5156,23.94156
-0.9346778,0.5017633,-0.03275867,608.2717,7.488007,24.06012
-0.9880367,0.4861005,-0.08354156,608.0853,7.48363,24.07214
-0.9749241,0.4772944,0.02368949,608.1255,7.476321,24.06992
-0.9773719,0.4581459,-0.002619204,608.1683,7.472044,24.10406
-0.8971104,0.512991,0.004188991,607.9214,7.46953,24.08893
-1.000496,0.5048128,0.04137736,608.2137,7.474237,24.06912
-0.9163826,0.5219914,0.03867824,607.9749,7.479909,24.07367
-0.8459674,0.5182479,0.0462175,607.9747,7.472846,24.0722
-0.7912263,0.5089797,0.04872807,608.0131,7.471425,24.07629
-0.8159975,0.4784038,0.03753665,608.1141,7.47297,24.0672
-0.817397,0.4284582,0.05196544,608.3897,7.474761,24.06918
-0.8038521,0.3801894,0.03052741,608.1531,7.482061,24.08746
-0.855213,0.4774765,0.07498939,608.3031,7.488044,24.01691
-0.8622923,0.4644586,0.0375128,608.1484,7.479215,24.09082
-0.7839353,0.5623583,0.1049448,608.3915,7.512813,23.92688
-0.7408923,0.5299172,0.1485287,608.303,7.500463,24.00958
-0.732639,0.4254242,0.1067115,607.8618,7.486442,24.04401
-0.806172,0.4540239,0.07062621,608.0741,7.481337,24.07968
-0.7940269,0.4513309,0.09303676,607.8534,7.480125,24.07553
-0.8032378,0.4457844,0.08304562,607.9194,7.477484,24.06558
-0.7112045,0.5104721,0.06986848,608.1841,7.499891,23.96973
-0.7766178,0.5199035,0.1272078,608.4936,7.527712,23.89453
-0.8793768,0.4255987,0.08537295,608.6333,7.505514,23.9866
-0.833791,0.4938784,0.1292927,608.4567,7.51174,23.93292
-0.8159968,0.4837959,0.1212594,608.5103,7.522433,23.93152
-0.7983533,0.4544821,0.06855109,608.2743,7.517769,23.94418
-0.7470941,0.4915318,0.02961153,608.553,7.51938,23.93768
-0.717618,0.4443645,0.04763312,608.1729,7.507294,23.94748
-0.8339301,0.3963183,0.04665069,608.0957,7.48867,24.03391
-0.9040539,0.4078026,-0.003697186,607.9528,7.488549,24.05432
-0.8638223,0.4331003,-0.05180549,608.4281,7.51469,23.96191
-0.9309798,0.4497129,-0.04174645,608.5749,7.535124,23.84601
-0.8371142,0.3762551,-0.03193286,608.6445,7.550062,23.83298
-0.804636,0.5319497,0.01483498,608.686,7.5618,23.82166
-0.8355108,0.4649822,-0.003754992,608.8627,7.56498,23.77954
-0.8684343,0.4708391,-0.02745184,608.7059,7.597912,23.70132
-0.9022198,0.4267026,-0.03972447,608.3995,7.52805,23.9122
-0.9290873,0.4483874,-0.05393786,608.5486,7.544339,23.87183
-0.8970638,0.4348006,-0.06412425,608.2026,7.537688,23.88498
-0.9187737,0.3970188,-0.03678998,608.325,7.543881,23.81729
-0.9660403,0.4497638,0.003421216,608.2844,7.561871,23.78268
-0.9310844,0.4109028,-0.0226512,608.6366,7.580371,23.70767
-0.9389854,0.4291334,-0.01360933,608.7697,7.574745,23.73718
-0.8700665,0.4288654,-0.05630839,608.8279,7.575212,23.73444
-0.8734713,0.3899557,-0.02982477,608.5363,7.57701,23.77747
-0.9136646,0.4067385,-0.01391278,608.4764,7.574903,23.74652
-0.8701257,0.3717239,-0.001396226,608.6719,7.583482,23.72504
-0.8907922,0.3454559,-0.06194691,608.4016,7.576746,23.75174
-0.8592415,0.3929709,-0.04219252,608.601,7.597697,23.64285
-0.9014795,0.387274,-0.03939389,608.8092,7.618935,23.54385
-0.8812505,0.468248,0.004240319,609.3256,7.71663,23.35263
-0.8566191,0.4500359,-0.003874189,609.1639,7.651337,23.50302
-0.8663116,0.4302329,0.000269368,609.4691,7.713525,23.40112
-0.815623,0.463456,-0.004661583,609.3544,7.701841,23.39432
-0.7863669,0.4482286,-0.043416,609.2891,7.673374,23.4964
-0.7439356,0.4433197,-0.03126961,608.9048,7.657887,23.50446
-0.7329478,0.4030383,0.003404995,608.9984,7.707544,23.35245
-0.7743602,0.4037091,0.02481494,609.1663,7.684177,23.43533
-0.7639735,0.3994079,0.01908453,609.1954,7.696332,23.40356
-0.7374545,0.3654796,-0.003111351,609.3289,7.646575,23.52936
-0.7572588,0.3914612,0.00122533,609.2702,7.671633,23.50769
-0.7480204,0.4079016,0.01306588,609.1716,7.667974,23.47089
-0.6807883,0.3838086,0.007293917,609.5255,7.670033,23.483
-0.7562854,0.3581752,0.02055476,609.1583,7.644338,23.51901
-0.6551908,0.3431998,-0.007285198,609.1389,7.643951,23.53403
-0.6580649,0.3785337,-0.01617393,608.5585,7.644309,23.52008
-0.7300233,0.3157487,0.1510955,608.973,7.650795,23.52396
-0.6662858,0.3481122,-0.02790883,609.1719,7.662704,23.50659
-0.725984,0.1183092,0.05016051,609.1436,7.652615,23.52487
-0.6620774,0.2657517,0.07219798,609.3398,7.668018,23.51498
-0.7138906,0.2963708,0.02798859,609.3032,7.660424,23.47754
-0.685043,0.3120683,0.03410164,609.0622,7.664997,23.48923
-0.7142747,0.1405815,0.05464765,609.0023,7.672704,23.51212
-0.6926914,0.3556708,0.06340436,609.0486,7.679787,23.46753
-0.6052064,0.2506414,0.004002105,608.8516,7.673942,23.47946
-0.6849174,0.3061793,0.05484341,608.9658,7.661305,23.47913
-0.6928144,0.362525,0.03820173,609.07,7.664905,23.47748
-0.7205848,0.4162619,0.0133148,609.0526,7.671671,23.48584
-0.6669858,0.3596043,0.02361312,609.1171,7.66503,23.48798
-0.6386219,0.3442838,0.05112715,609.1385,7.662356,23.4946
-0.7363865,0.3739552,0.0800442,609.3822,7.665758,23.50052
-0.6641655,0.3619066,0.07717913,609.1091,7.663058,23.49799
-0.7541508,0.2998508,0.01396342,609.0854,7.669216,23.46872
-0.7549374,0.3481001,0.05164133,609.1972,7.696622,23.39743
-0.7554936,0.3446373,0.004373372,609.3523,7.701392,23.40652
-0.772575,0.366053,-0.001799683,609.0381,7.69552,23.39926
-0.7545808,0.3479969,0.0442541,609.0103,7.700418,23.38315
-0.7842821,0.4285617,-0.04925965,608.9844,7.72081,23.31866
-0.797401,0.4176378,0.03146816,609.2126,7.691815,23.41513
-0.8409335,0.3952489,-0.01918986,609.1866,7.696917,23.4267
-0.8301073,0.4163832,-0.01251628,609.3777,7.643294,23.68222
-0.795495,0.4239196,-0.03090684,608.708,7.588873,23.77158
-0.910294,0.3235922,-0.03335028,608.9271,7.590132,23.75336
-0.8512379,0.3066738,-0.01183534,608.8495,7.581854,23.79907
-0.8165909,0.3354872,0.03332882,608.8845,7.59993,23.72021
-0.7911591,0.3830355,0.1131986,608.6475,7.638167,23.49774
-0.8811393,0.3717563,0.06181682,608.6541,7.627429,23.64899
-0.8509083,0.4158873,0.1101852,608.8351,7.644589,23.55527
-0.841616,0.2384051,0.1701471,609.168,7.655357,23.577
-0.8116622,0.3278601,0.03554427,608.9916,7.594186,23.72336
-0.9058889,0.4007646,0.01561348,609.0355,7.601612,23.79849
-0.9443128,0.3710888,-0.07642513,608.7935,7.572618,23.83615
-0.9942399,0.404819,-0.0859497,608.8557,7.585295,23.79321
-1.013672,0.36035,-0.006200745,608.8021,7.584356,23.80933
-0.9857715,0.3669936,-0.06693859,608.5572,7.573808,23.83072
-0.8362524,0.1810167,-0.04585082,608.6543,7.590508,23.79517
-0.9561517,0.3356135,-0.1609059,608.8613,7.609078,23.69189
-1.031858,0.2842201,-0.09289276,608.8995,7.636509,23.64404
-0.9053317,0.3556593,-0.01773882,608.9467,7.662154,23.57886
-0.9329736,0.3649795,-0.0245329,609.2867,7.659824,23.54666
-0.8825876,0.3825518,-0.01061463,609.3693,7.670654,23.52515
-0.9355422,0.3854465,-0.01483342,609.0492,7.656188,23.55487
-0.854671,0.4309323,-0.06466646,609.0305,7.65602,23.55124
-0.8121384,0.4009809,0.02172052,608.9235,7.654894,23.55911
-0.7999103,0.4112575,0.009640612,608.9313,7.667429,23.51752
-0.9023328,0.449807,-0.01387309,609.0769,7.674776,23.48294
-0.8871531,0.4378264,-0.06735276,608.9771,7.661389,23.55237
-0.8289722,0.4225547,-0.1315955,609.3586,7.679943,23.49707
-0.8376215,0.4599773,0.02358588,609.5008,7.734433,23.34711
-0.9196562,0.4328027,-0.01624243,609.7279,7.738704,23.34006
-0.9265943,0.4249906,-0.01055825,609.643,7.730352,23.34698
-0.8943394,0.4423006,-0.0182014,609.8044,7.745233,23.32715
-0.8067154,0.4696582,0.04049281,609.3994,7.714923,23.38287
-0.8520105,0.410001,0.02903707,609.1115,7.701678,23.45645
-0.7264823,0.3468957,0.0963452,609.09,7.715381,23.44113
-0.8311515,0.4725514,-0.01850537,608.8538,7.668182,23.58005
-0.7873413,0.323873,0.04546452,609.6044,7.699202,23.45547
-0.7290328,0.4950324,0.02467161,609.7173,7.724514,23.35852
-0.8686073,0.3343489,0.05478697,609.4572,7.714428,23.43729
-0.8309966,0.3513202,0.02649811,609.4386,7.710337,23.41721
-0.8141028,0.3332434,-0.02291174,609.5292,7.733422,23.35556
-0.8047774,0.3843332,0.03438414,609.8531,7.74534,23.26758
-0.7030105,0.359442,0.03186066,609.6835,7.757815,23.31979
-0.7412553,0.302164,0.03261886,609.4838,7.718209,23.37296
-0.6770562,0.4182438,0.0778947,609.7079,7.74193,23.388
-0.5822489,0.336256,0.09553286,609.8137,7.730329,23.43884
-0.6091329,0.3285352,-0.001416778,609.8568,7.733001,23.38181
-0.6151525,0.4055889,0.02139153,609.9301,7.734451,23.40204
-0.5414588,0.4227571,0.02594644,609.5208,7.738183,23.37512
-0.5498888,0.4602403,-0.117214,610.209,7.788226,23.20551
-0.6656332,0.3147252,-0.04032484,609.3655,7.709556,23.48279
-0.6247626,0.3080352,-0.002261077,609.1572,7.710413,23.42456
-0.6297941,0.3870331,-0.03716585,609.1368,7.720049,23.41367
-0.7007433,0.4306177,-0.06588433,609.3187,7.731594,23.37012
-0.6807153,0.4379604,-0.09532867,609.2829,7.727661,23.33902
-0.7530782,0.4527656,-0.1869461,609.4733,7.677818,23.50793
-0.7313493,0.3601241,-0.1176838,609.412,7.722054,23.44803
-0.7385808,0.3083868,-0.1407827,609.4437,7.711958,23.45114
-0.6461155,0.3160263,-0.1058474,609.7504,7.732495,23.38104
-0.5911447,0.3468419,-0.1120726,609.7858,7.783324,23.23166
-0.6819245,0.2747621,0.06744876,609.7377,7.793959,23.20322
-0.6585143,0.3083647,0.08069953,609.6516,7.804448,23.16025
-0.6981492,0.3108353,0.02326398,609.4301,7.813826,23.12973
-0.6745712,0.4085084,-0.01243345,609.4601,7.812019,23.15317
-0.633382,0.2198284,0.07406928,609.3074,7.802177,23.21655
-0.7519629,0.2620786,0.03032648,609.2623,7.773586,23.25613
-0.8251365,0.2840246,0.08206114,609.746,7.751233,23.35983
-0.688001,0.3034526,0.0418401,609.4627,7.733137,23.44235
-0.6921124,0.3318038,0.101047,609.5164,7.740574,23.34412
-0.7410538,0.3548057,0.03853866,609.2183,7.654782,23.65024
-0.784086,0.3696487,0.02542975,608.8052,7.555629,23.86252
-0.8441953,0.3171141,0.01719509,609.0474,7.597486,23.73862
-0.8238113,0.3775288,-0.02044761,608.7578,7.610504,23.70819
-0.8252764,0.3578495,-0.07730941,608.9805,7.603788,23.72882
-0.8475493,0.3913028,-0.1070747,609.4075,7.629981,23.63675
-0.8698882,0.3531982,-0.06469389,609.4611,7.662439,23.54745
-0.7844197,0.2979905,-0.07067225,609.5312,7.725629,23.39169
-0.8582691,0.2980554,-0.1039768,609.6291,7.647201,23.63284
-0.7561263,0.3114945,-0.1107531,609.4338,7.628223,23.65387
-0.7010654,0.294178,-0.1693167,608.7035,7.687924,23.50424
-0.6763173,0.2789581,-0.1883872,609.078,7.691114,23.4472
-0.687969,0.3045818,-0.1638774,609.808,7.778238,23.30484
-0.5920276,0.3413591,-0.04479589,609.6752,7.797779,23.14319
-0.6559221,0.2747858,-0.08518966,609.4874,7.767613,23.28787
-0.6828365,0.2035447,-0.1221593,609.9542,7.793056,23.22736
-0.7291963,0.2441332,-0.05608198,609.742,7.822366,23.17581
-0.6367297,0.2306918,-0.01846001,609.9672,7.82075,23.16211
-0.7481577,0.2341849,0.1220407,609.4896,7.814271,23.16779
-0.6246405,0.3478606,-0.02946288,609.7365,7.820999,23.15759
-0.6814052,0.4116808,0.003574039,609.9051,7.855104,23.05981
-0.7062279,0.3948916,0.1240303,609.4708,7.832772,23.14627
-0.6932594,0.4343045,-0.001650279,609.4356,7.812111,23.19971
-0.6897904,0.4083365,0.04240165,609.9036,7.814819,23.15707
-0.6959308,0.3751433,0.07277396,609.9052,7.841062,23.10208
-0.7986572,0.3504672,0.2166663,609.7881,7.813261,23.20605
-0.7819081,0.447244,0.1055113,610.0523,7.84311,23.14926
-0.8724449,0.4294851,0.1113384,609.616,7.786733,23.27747
-0.9141147,0.4124186,0.1533826,609.9109,7.769988,23.41855
-0.8323256,0.504739,0.002201663,609.0903,7.67133,23.71808
-0.8576834,0.5323015,0.05175234,609.2042,7.677592,23.67953
-0.7600524,0.4573137,0.1098647,608.9745,7.691715,23.59174
-0.7997162,0.2939522,-0.07426845,609.1124,7.677117,23.60626
-0.8317431,0.2090055,-0.02221208,608.7799,7.68561,23.55798
-0.7982552,0.355073,-0.01653426,609.3384,7.690923,23.58676
-0.9506905,0.1611051,0.02964514,609.5847,7.715796,23.54172
-0.774113,0.2399284,0.04552252,609.6646,7.667542,23.74246
-0.8492795,0.2661126,-0.09665062,609.1498,7.621435,23.81061
-0.9394115,0.3705494,-0.03413081,609.0406,7.605263,23.86145
-0.8525309,0.2410652,-0.08540292,609.0799,7.605845,23.85416
-0.8651564,0.3450641,-0.02314235,608.9141,7.624001,23.8183
-0.9042909,0.4002737,0.000539396,608.9589,7.618149,23.85153
-0.8631707,0.3473561,0.02983445,608.7286,7.5989,23.87363
-0.8164123,0.3081585,0.04173977,608.6243,7.57685,23.923
-0.9275594,0.237956,-0.0561216,608.4866,7.548691,24.05783
-0.9310582,0.3290153,-0.09624326,608.5471,7.515984,24.13953
-0.936181,0.3106913,-0.1604927,608.6523,7.530101,24.07538
-0.8012903,0.1880412,-0.03890822,608.4617,7.567564,23.92606
-0.7025698,0.2615395,-0.05059988,609.025,7.614738,23.88193
-0.8262538,0.2262852,0.03948804,608.7502,7.607616,23.86209
-0.9256158,0.3824849,0.000817029,608.8397,7.576902,23.90549
-0.9859985,0.3521496,-0.07291196,608.7858,7.617892,23.81534
-0.9326569,0.3904767,0.000421673,609.1953,7.665256,23.67801
-1.072119,0.4089507,-0.05860524,609.1724,7.675151,23.65686
-1.151536,0.3775833,0.08018547,609.3682,7.716736,23.48529
-0.9828767,0.4927231,0.1104912,609.564,7.718852,23.49506
-1.166177,0.4685782,0.06071085,609.426,7.707109,23.56174
-1.210632,0.5149234,0.05165603,609.3763,7.668798,23.71921
-1.117819,0.5086035,0.02574736,609.3904,7.642495,23.90753
-1.050536,0.5889435,0.01334604,608.5593,7.549905,24.03595
-1.07787,0.5893549,0.05692904,608.4541,7.549443,24.02304
-1.034035,0.6073792,0.00293197,608.2159,7.543909,24.01312
-1.020647,0.6009356,-0.01317692,608.4163,7.547416,24.03561
-1.123719,0.5345397,-0.1212832,609.0269,7.594429,23.86835
-1.183735,0.5427053,-0.04974466,609.1412,7.622787,23.81427
-1.169926,0.4515567,-0.03904153,609.11,7.618156,23.79483
-1.099301,0.52466,-0.1388971,609.3568,7.647208,23.7449
-1.111329,0.5352593,-0.1387171,609.4061,7.643714,23.7323
-1.18155,0.6148422,-0.07054573,609.5242,7.662759,23.69827
-1.092585,0.6263546,-0.1346196,609.2603,7.662325,23.67426
-0.9992952,0.5636834,-0.1151828,609.3575,7.668342,23.65033
-0.9904326,0.445915,-0.09263451,609.3729,7.677517,23.62646
-0.8949932,0.4605202,-0.03833758,609.5434,7.725567,23.4953
-1.013551,0.3046639,-0.02929606,609.2986,7.721328,23.54166
-0.9165947,0.2433465,-0.03481957,609.6686,7.724282,23.53949
-0.8381001,0.2543986,0.001829214,609.5983,7.728519,23.54874
-0.8277237,0.2913735,-0.1150969,609.3079,7.717661,23.55606
-0.9928495,0.3535875,-0.01039918,609.3029,7.695822,23.62631
-0.9343992,0.4248019,-0.1198223,609.1196,7.719462,23.50708
-0.9076005,0.2649358,-0.01659142,609.1843,7.716171,23.51202
-0.9497918,0.3851296,0.004670866,609.5335,7.75617,23.43295
-0.9680144,0.3248889,-0.03300005,609.5762,7.757328,23.45428
-1.033723,0.2914769,0.002962937,609.6306,7.718431,23.58215
-0.8846223,0.000870412,0.06090098,609.5952,7.714611,23.58731
-0.8448879,0.3278829,0.08074186,609.6215,7.71083,23.6315
-0.9792023,0.2644419,0.07861457,609.2267,7.702853,23.64963
-0.8297591,0.1569097,0.1146871,609.376,7.698295,23.63754
-0.9581298,0.1768555,-0.000336784,608.9094,7.684899,23.69733
-0.9324239,0.2095538,-0.007053647,609.0823,7.710716,23.60037
-0.8920596,0.3452054,-0.03117898,609.2634,7.724778,23.52551
-0.9797331,0.3122771,0.04069295,609.5343,7.722654,23.52625
-1.011031,0.3324996,-0.02097428,609.5544,7.724813,23.50391
-0.9227654,0.4113625,-0.0160355,609.7651,7.747889,23.47772
-1.009515,0.4669616,0.05302418,609.5828,7.749025,23.46954
-0.9008814,0.4592983,0.06015761,609.4039,7.7299,23.49573
-1.027736,0.5626222,0.08021049,609.551,7.727847,23.53918
-0.8750638,0.5656928,-0.05872583,609.4227,7.654559,23.72018
-0.8041278,0.4524509,0.007248228,609.0527,7.64785,23.70471
-0.8153333,0.5966913,-0.08580849,609.5094,7.675754,23.69974
-0.7872595,0.5942272,-0.05810404,609.3838,7.683638,23.55783
